description	codigo_295	codigo_4851	source	topic
TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		38874	synthetic_4851	60
TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		38875	synthetic_4851	60
TE METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 32 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		38876	synthetic_4851	60
TE MISTURADOR, PPR, F/M/M, DN 20 X 20 MM, PARA AGUA QUENTE PREDIAL		38454	synthetic_4851	15
TE MISTURADOR, PPR, F/M/M, DN 25 X 25 MM, PARA AGUA QUENTE PREDIAL		38455	synthetic_4851	15
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 110 X 110 X 110 MM, PARA AGUA QUENTE PREDIAL		38462	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 20 X 20 X 20 MM, PARA AGUA QUENTE PREDIAL		36362	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 25 X 25 X 25 MM, PARA AGUA QUENTE PREDIAL		36298	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 32 X 32 X 32 MM, PARA AGUA QUENTE PREDIAL		38456	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 40 X 40 X 40 MM, PARA AGUA QUENTE PREDIAL		38457	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 50 X 50 X 50 MM, PARA AGUA QUENTE PREDIAL		38458	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 63 X 63 X 63 MM, PARA AGUA QUENTE PREDIAL		38459	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 75 X 75 X 75 MM, PARA AGUA QUENTE PREDIAL		38460	synthetic_4851	124
TE NORMAL, PPR, F/F/F, SOLDAVEL, 90 GRAUS, DN 90 X 90 X 90 MM, PARA AGUA QUENTE PREDIAL		38461	synthetic_4851	124
"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 16 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA"		38905	synthetic_4851	127
"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA"		38907	synthetic_4851	127
"TE ROSCA FEMEA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 MM X 3/4"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA"		38910	synthetic_4851	127
TE SANITARIO DE REDUCAO, PVC, DN 100 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL		11655	synthetic_4851	36
TE SANITARIO DE REDUCAO, PVC, DN 100 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL		11656	synthetic_4851	36
TE, PLASTICO, DN 16 MM, PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		39322	synthetic_4851	18
TE, PLASTICO, DN 20 MM, PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		39289	synthetic_4851	18
TE, PLASTICO, DN 25 MM, PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		39290	synthetic_4851	18
TE, PLASTICO, DN 32 MM, PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA		39291	synthetic_4851	18
TE, PVC PBA, BBB, 90 GRAUS, DN 100 / DE 110 MM, PARA REDE DE AGUA		41892	synthetic_4851	5
TE, PVC PBA, BBB, 90 GRAUS, DN 50 / DE 60 MM, PARA REDE DE AGUA		7048	synthetic_4851	5
TE, PVC PBA, BBB, 90 GRAUS, DN 75 / DE 85 MM, PARA REDE DE AGUA		7088	synthetic_4851	5
TE, PVC, 90 GRAUS, BBB, JE, DN 200 MM, PARA REDE COLETORA ESGOTO		7070	synthetic_4851	5
TE, PVC, SERIE R, 100 X 100 MM, PARA ESGOTO PREDIAL		20179	synthetic_4851	34
TE, PVC, SERIE R, 100 X 75 MM, PARA ESGOTO PREDIAL		20178	synthetic_4851	34
TE, PVC, SERIE R, 150 X 100 MM, PARA ESGOTO PREDIAL		20180	synthetic_4851	34
TE, PVC, SERIE R, 150 X 150 MM, PARA ESGOTO PREDIAL		20181	synthetic_4851	34
TE, PVC, SERIE R, 75 X 75 MM, PARA ESGOTO PREDIAL		20177	synthetic_4851	34
TECNICO DE EDIFICACOES (HORISTA)		40945	synthetic_4851	0
TECNICO EM LABORATORIO E CAMPO DE CONSTRUCAO CIVIL (HORISTA)		7153	synthetic_4851	0
TECNICO EM SEGURANCA DO TRABALHO (HORISTA)		40943	synthetic_4851	0
TECNICO EM SONDAGEM (HORISTA)		6175	synthetic_4851	0
TELA DE ANIAGEM (JUTA)		44529	synthetic_4851	-1
TELHA DE FIBRA DE VIDRO ONDULADA, TRANSLUCIDA / INCOLOR, E = *0,6* MM, DE *0,50 X 2,44* M (L X C)		7184	synthetic_4851	59
TELHA GALVALUME COM ISOLAMENTO TERMOACUSTICO EM ESPUMA RIGIDA DE POLIURETANO (PU) INJETADO, ESPESSURA DE 30 MM, DENSIDADE DE 35 KG/M3, REVESTIMENTO EM TELHA TRAPEZOIDAL NAS DUAS FACES COM ESPESSURA DE 0,50 MM CADA, ACABAMENTO NATURAL (NAO INCLUI ACESSORIOS DE FIXACAO)		40740	synthetic_4851	8
TELHA TERMOISOLANTE REVESTIDA EM ACO GALVALUME, FACE SUPERIOR TRAPEZOIDAL E FACE INFERIOR PLANA (NAO INCLUI ACESSORIOS DE FIXACAO), REVEST COM ESPESSURA DE 0,50 MM, COM PRE-PINTURA DE COR BRANCA NAS DUAS FACES, NUCLEO EM POLIISOCIANURATO (PIR) COM ESPESSURA DE 50 MM		43071	synthetic_4851	61
TELHADOR / TELHADISTA (HORISTA)		12869	synthetic_4851	-1
TELHADOR / TELHADISTA (MENSALISTA)		41097	synthetic_4851	0
TIJOLO CERAMICO LAMINADO DE *5,5 X 11 X 23* CM (L X A X C), COM 21 FUROS		34401	synthetic_4851	2
TIJOLO CERAMICO MACICO APARENTE 2 FUROS DE *6,5 X 10 X 20* CM (L X A X C)		7256	synthetic_4851	2
TIJOLO CERAMICO MACICO APARENTE DE *6 X 12 X 24* CM (L X A X C)		7260	synthetic_4851	2
TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C)		7258	synthetic_4851	2
TIJOLO CERAMICO REFRATARIO DE *2,5 X 11,4 X 22,9* CM (L X A X C)		34400	synthetic_4851	2
TIJOLO CERAMICO REFRATARIO DE *6,3 X 11,4 X 22,9* CM (L X A X C)		10617	synthetic_4851	2
TIL CONDOMINIAL, PVC, DN 100 X 100 MM, PARA REDE COLETORA DE ESGOTO		44261	synthetic_4851	5
TIL PARA LIGACAO PREDIAL, EM PVC, JE, BBB, DN 100 X 100 MM, PARA REDE COLETORA ESGOTO		7274	synthetic_4851	5
TIL RADIAL, PVC, JE, BBB, DN 300 X 200 MM, PARA REDE COLETORA DE ESGOTO (NBR 10.569)		44326	synthetic_4851	5
TINTA A BASE DE RESINA ACRILICA EMULSIONADA EM AGUA, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 13699:2012)		38121	synthetic_4851	12
TINTA ACRILICA A BASE DE SOLVENTE, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 11862)		7343	synthetic_4851	12
TINTA BORRACHA CLORADA, ACABAMENTO SEMIBRILHO, QUALQUER COR		7314	synthetic_4851	-1
TINTA LATEX ACRILICA PREMIUM, COR BRANCO FOSCO		7356	synthetic_4851	12
TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO		43624	synthetic_4851	12
TINTA/RESINA ACRILICA PREMIUM PARA CERAMICA, PEDRAS E OUTROS		7350	synthetic_4851	-1
"TIRANTE EM FERRO GALVANIZADO PARA CONTRAVENTAMENTO DE TELHA CANALETE 90, 1/4"" X 400 MM"		11060	synthetic_4851	14
TOPOGRAFO (HORISTA)		7592	synthetic_4851	0
"TORNEIRA DE BOIA BALAO METALICO, VAZAO TOTAL, PARA CAIXA D'AGUA, AGUA QUENTE, ROSCA 1/2"", COM HASTE, TORNEIRA E BALAO METALICOS"		11826	synthetic_4851	63
"TORNEIRA DE BOIA BALAO METALICO, VAZAO TOTAL, PARA CAIXA D'AGUA, AGUA QUENTE, ROSCA 3/4"", COM HASTE, TORNEIRA E BALAO METALICOS"		7606	synthetic_4851	63
"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1"", AGUA FRIA, COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11825	synthetic_4851	63
"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 2"", AGUA FRIA, COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11767	synthetic_4851	63
"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 1.1/2"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11763	synthetic_4851	63
"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 1.1/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11764	synthetic_4851	63
"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 1/2"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11829	synthetic_4851	63
"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11830	synthetic_4851	63
"TORNEIRA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, AGUA FRIA, BITOLA 1"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11765	synthetic_4851	63
"TORNEIRA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, AGUA FRIA, BITOLA 1/2"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11766	synthetic_4851	63
"TORNEIRA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, AGUA FRIA, BITOLA 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO"		11824	synthetic_4851	63
TORNEIRA DE MESA PARA LAVATORIO, METALICA CROMADA, COM MISTURADOR MONOCOMANDO, BICA BAIXA		44045	synthetic_4851	123
TORNEIRA DE MESA PARA LAVATORIO, METALICA CROMADA, COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT		39702	synthetic_4851	123
"TORNEIRA DE MESA/BANCADA, PARA LAVATORIO, FIXA, METALICA CROMADA, PADRAO POPULAR, 1/2"" OU 3/4"""		13415	synthetic_4851	70
"TORNEIRA DE METAL AMARELO, PARA TANQUE / JARDIM, DE PAREDE, COM BICO PLASTICO, CANO CURTO, AREA EXTERNA, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4"""		7602	synthetic_4851	70
"TORNEIRA DE METAL AMARELO, PARA TANQUE / JARDIM, DE PAREDE, SEM BICO, CANO CURTO, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4"""		7603	synthetic_4851	70
TORNEIRA ELETRICA DE PAREDE, PLASTICA, BICA ALTA, PARA COZINHA, 5500 W (110/220 V)		11777	synthetic_4851	14
"TORNEIRA METALICA CROMADA CANO CURTO, SEM BICO, SEM AREJADOR, DE PAREDE, PARA TANQUE E USO GERAL, 1/2"" OU 3/4"""		13417	synthetic_4851	70
TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, BICA ALTA, COM AREJADOR		36791	synthetic_4851	123
TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, COM SENSOR DE PRESENCA A PILHA, COM AREJADOR EMBUTIDO		36795	synthetic_4851	123
TORNEIRA METALICA CROMADA DE MESA, PARA LAVATORIO, TEMPORIZADA PRESSAO FECHAMENTO AUTOMATICO, BICA BAIXA		36796	synthetic_4851	-1
TORNEIRA METALICA CROMADA DE PAREDE LONGA PARA LAVATORIO, COM AREJADOR, ACIONAMENTO ALAVANCA, 1/4 DE VOLTA		36792	synthetic_4851	123
"TORNEIRA METALICA CROMADA DE PAREDE, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2"" OU 3/4"""		11773	synthetic_4851	70
"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4"""		11762	synthetic_4851	70
"TORNEIRA METALICA CROMADA PARA TANQUE / JARDIM, SEM BICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4"""		7604	synthetic_4851	70
"TORNEIRA METALICA CROMADA, CANO CURTO, COM AREJADOR, SEM BICO PLASTICO, DE PAREDE, PARA USO GERAL, 1/2"" OU 3/4"""		13984	synthetic_4851	70
"TORNEIRA METALICA CROMADA, DE MESA/BANCADA, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2"" OU 3/4"""		11772	synthetic_4851	70
"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, COM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4"""		13983	synthetic_4851	70
"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, SEM BICO, SEM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4"""		13416	synthetic_4851	70
"TORNEIRA PLASTICA DE BOIA CONVENCIONAL PARA CAIXA DE AGUA, AGUA FRIA, 3/4"", COM HASTE METALICA E COM TORNEIRA E BALAO PLASTICOS (PADRAO POPULAR)"		40329	synthetic_4851	-1
"TORNEIRA PLASTICA DE MESA, BICA MOVEL, PARA COZINHA 1/2"""		11822	synthetic_4851	70
"TORNEIRA PLASTICA PARA TANQUE 1/2"" OU 3/4"" COM BICO PARA MANGUEIRA"		11831	synthetic_4851	70
TRANSPORTE - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES)		37371	synthetic_4851	-1
TRANSPORTE - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES)		40861	synthetic_4851	-1
TRILHO QUADRADO FRISADO PARA RODIZIO (VERGALHAO MACICO), EM ALUMINIO, COM DIMENSOES DE *6 X 6* MM		11580	synthetic_4851	13
"TRINCHA CERDAS GRIS 1.1/2"" (38 MM)"		38386	synthetic_4851	2
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 100 MM (4""), E = 3,75 MM, *10,55* KG/M (NBR 5580)"		21016	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 15 MM (1/2""), E = 2,25 MM, *1,2* KG/M (NBR 5580)"		21008	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 20 MM (3/4""), E = 2,25 MM, *1,3* KG/M (NBR 5580)"		21009	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 25 MM (1""), E = 2,65 MM, *2,11* KG/M (NBR 5580)"		21010	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 32 MM (1 1/4""), E = 2,65 MM, *2,71* KG/M (NBR 5580)"		21011	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 40 MM (1 1/2""), E = 3,00 MM, *3,48* KG/M (NBR 5580)"		21012	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 50 MM (2""), E = 3,00 MM, *4,40* KG/M (NBR 5580)"		21013	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 65 MM (2 1/2""), E = 3,35 MM, * 6,23* KG/M (NBR 5580)"		21014	synthetic_4851	20
"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 80 MM (3""), E = 3,35 MM, *7,32* KG/M (NBR 5580)"		21015	synthetic_4851	20
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO)		44812	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *1000* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41785	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *400* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41781	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *800* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41783	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 1200 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41786	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 250 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41779	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 300 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41780	synthetic_4851	-1
TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 600 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO)		41782	synthetic_4851	-1
TUBO CPVC, SOLDAVEL, 114 MM, AGUA QUENTE (NBR 15884)		44260	synthetic_4851	98
"TUBO DE COBRE CLASSE ""A"", DN = 1 1/2"" (42 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39751	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 1 1/4"" (35 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39750	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 1"" (28 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39749	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 1/2"" (15 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39747	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 2 1/2"" (66 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39753	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 2"" (54 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39752	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 3"" (79 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39754	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 3/4"" (22 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39748	synthetic_4851	-1
"TUBO DE COBRE CLASSE ""A"", DN = 4"" (104 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS"		39755	synthetic_4851	-1
"TUBO DE COBRE FLEXIVEL, D = 1/2"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39660	synthetic_4851	31
"TUBO DE COBRE FLEXIVEL, D = 1/4"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39662	synthetic_4851	31
"TUBO DE COBRE FLEXIVEL, D = 3/16"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39661	synthetic_4851	31
"TUBO DE COBRE FLEXIVEL, D = 3/4"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39666	synthetic_4851	31
"TUBO DE COBRE FLEXIVEL, D = 3/8"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39664	synthetic_4851	31
"TUBO DE COBRE FLEXIVEL, D = 5/16"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39663	synthetic_4851	31
"TUBO DE COBRE FLEXIVEL, D = 5/8"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS"		39665	synthetic_4851	31
TUBO DE CONCRETO ARMADO, PRE MOLDADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM		7714	synthetic_4851	97
TUBO DE DESCARGA, TIPO BENGALA, PARA LIGACAO CAIXA DE DESCARGA - EMBUTIR, PVC, 40 MM X 150 CM		12613	synthetic_4851	32
TUBO DE DESCIDA EXTERNO, DE PVC, PARA CAIXA DE DESCARGA EXTERNA ALTA - DIAMETRO DE 40 MM E ALTURA DE APROXIMADAMENTE 1,55 M		1031	synthetic_4851	32
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, (SDR 26 - PN 05) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44543	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 110 MM X 10,0 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44526	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 160 MM X 14,6 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44545	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 900 MM X 34,7 MM PAREDE, (SDR 26 - PN 05) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44525	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 200 MM X 18,2 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44547	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 315 MM X 28,7 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44519	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 400 MM X 36,4 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44520	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 50 MM X 4,6 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44521	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 500 MM X 45,5 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44522	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 630 MM X 57,3 MM PAREDE (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44523	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 730 MM X 34,1 MM PAREDE, (SDR 21 - PN 06) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44527	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 75 MM X 6,9 MM PAREDE, (SRD 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44524	synthetic_4851	21
TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 800 MM X 30,8 MM PAREDE, (SDR 26 - PN 05) PARA REDE DE AGUA OU ESGOTO (NBR 15561)		44542	synthetic_4851	21
"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10"" (273 MM)"		41986	synthetic_4851	-1
"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14"" (400 MM)"		41987	synthetic_4851	-1
"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16"" (450 MM)"		41988	synthetic_4851	-1
"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 4"" (450 MM)"		41697	synthetic_4851	-1
"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6"" (200 MM)"		41985	synthetic_4851	-1
"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 8"" (200 MM)"		41699	synthetic_4851	-1
TUBO MONOCAMADA PEX, DN 16 MM, PARA AGUA QUENTE E FRIA		38787	synthetic_4851	27
TUBO MONOCAMADA PEX, DN 20 MM, PARA AGUA QUENTE E FRIA		38825	synthetic_4851	27
TUBO MONOCAMADA PEX, DN 25 MM, PARA AGUA QUENTE E FRIA		38826	synthetic_4851	27
TUBO MONOCAMADA PEX, DN 32 MM, PARA AGUA QUENTE E FRIA		38827	synthetic_4851	27
TUBO MULTICAMADA PEX GAS, DN *16* MM		38828	synthetic_4851	-1
TUBO MULTICAMADA PEX GAS, DN *20* MM		38829	synthetic_4851	-1
TUBO MULTICAMADA PEX GAS, DN *26* MM		38830	synthetic_4851	-1
TUBO MULTICAMADA PEX GAS, DN *32* MM		38831	synthetic_4851	-1
TUBO PPR, CLASSE PN 20, SOLDAVEL, DN 32 MM PARA AGUA FRIA OU QUENTE PREDIAL		44176	synthetic_4851	27
TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 150 MM/ DE 160 MM, REDE COLETORA ESGOTO		38032	synthetic_4851	32
TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 200 MM/ DE 200 MM, REDE COLETORA ESGOTO		38033	synthetic_4851	32
TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 250 MM/ DE 250 MM, REDE COLETORA ESGOTO		38034	synthetic_4851	32
TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 300 MM/ DE 315 MM, REDE COLETORA ESGOTO		38035	synthetic_4851	32
TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 350 MM/ DE 355 MM, REDE COLETORA ESGOTO		38036	synthetic_4851	32
