codigo	descricao
126805	MICROESFERAS DE VIDRO PARA SINALIZACAO HORIZONTAL VIARIA, TIPO II-A (DROP-ON) - NBR 16184 [SINAPI 44477]
126806	MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO COM ROSCA SOBERBA OU MECANICA, H=600 MM X DN=10 MM [SINAPI 41420]
126807	MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL COM BANDEIRA A 20 CM, H=600 MM E X DN=10 MM [SINAPI 41422]
126808	MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL DE 1 FUROS, SEM BANDEIRA, H=300 MM X DN=10 MM [SINAPI 41425]
126809	MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL DE 2 FUROS, SEM BANDEIRA, H=600 MM X DN=10 MM [SINAPI 41426]
126810	MINICAPTOR, EM ACO GALVANIZADO A FOGO,Â FIXACAO COM ROSCA SOBERBA OU MECANICA, H=300 MM X DN=10 MM [SINAPI 41419]
126811	MINICAPTOR, EM ACO GALVANIZADO A FOGO,Â FIXACAO HORIZONTAL COM BANDEIRA A 20 CM, H=300 MM E X DN=10 MM [SINAPI 41421]
126812	MINICAPTORES DE INSERCAO, EM ACO GALVANIZADO A FOGO, H=300 MM X DN=10 MM [SINAPI 41414]
126813	MINICAPTORES DE INSERCAO, EM ACO GALVANIZADO A FOGO, H=600,MM X DN=10,MM [SINAPI 41415]
126814	MONTADOR DE ESTRUTURAS METALICAS HORISTA [SINAPI 44497]
126815	OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO HORISTA [SINAPI 44501]
126816	OPERADOR DE PAVIMENTADORA / MESA VIBROACABADORA HORISTA [SINAPI 44500]
126817	PISO EM GRANITO, POLIDO, TIPO MARFIM, DALLAS, CARAVELAS OU OUTROS EQUIVALENTES DA REGIAO, FORMATO MENOR OU IGUAL A 3025 CM2, E= *2*CM [SINAPI 44540]
126818	PISO/ REVESTIMENTO EM GRANITO, POLIDO, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, FORMATO MAIOR OU IGUAL A 3025 CM2, E = *2*CM [SINAPI 44541]
126819	PLACA / CHAPA DE GESSO ACARTONADO, RESISTENTE A UMIDADE (RU), COR VERDE, E = 15 MM, 1200 X 2400 MM (L X C) [SINAPI 43742]
126820	PLACA / CHAPA DE GESSO ACARTONADO, RESISTENTE AO FOGO (RF), COR ROSA, E = 15 MM, 1200 X 2400 MM (L X C) [SINAPI 43740]
126821	PLACA / CHAPA DE GESSO ACARTONADO, STANDARD (ST), COR BRANCA, E = 15 MM, 1200 X 2400 MM (L X C) [SINAPI 43741]
126822	PONTEIRO PARA MARTELO ROMPEDOR, DIAMETRO = *28* MM, COMPRIMENTO = *520* MM, ENCAIXE SEXTAVADO [SINAPI 44496]
126823	PORTA DENTE PARA FRESADORA [SINAPI 44471]
126824	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 13,00 M, RESISTENCIA DE 1000 DAN, TIPO C-23 [SINAPI 41180]
126825	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 13,00 M, RESISTENCIA DE 1500 DAN, TIPO C-29 [SINAPI 41181]
126826	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 13,00 M, RESISTENCIA DE 2000 DAN, TIPO C-29 [SINAPI 41182]
126827	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 13,00 M, RESISTENCIA DE 2500 DAN, TIPO C-29 [SINAPI 41183]
126828	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 13,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29 [SINAPI 41184]
126829	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 1000 DAN, TIPO C-23 [SINAPI 41185]
126830	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 1500 DAN, TIPO C-29 [SINAPI 41186]
126831	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 2000 DAN, TIPO C-29 [SINAPI 41187]
126832	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 2500 DAN, TIPO C-29 [SINAPI 41188]
126833	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 14,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29 [SINAPI 41189]
126834	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 1000 DAN, TIPO C-23 [SINAPI 41190]
126835	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO C-29 [SINAPI 41191]
126836	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO C-29 [SINAPI 41192]
126837	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 2500 DAN, TIPO C-29 [SINAPI 41193]
126838	POSTE DE CONCRETO ARMADO DE SECAO CIRCULAR, EXTENSAO DE 15,00 M, RESISTENCIA DE 3000 DAN, TIPO C-29 [SINAPI 41194]
126839	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41201]
126840	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41199]
126841	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 10,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41200]
126842	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41205]
126843	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41202]
126844	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41206]
126845	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41207]
126846	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 300 DAN, TIPO B [SINAPI 41203]
126847	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 11,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41204]
126848	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41210]
126849	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41208]
126850	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41211]
126851	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 3000 DAN, TIPO B-6,0 [SINAPI 41213]
126852	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 12,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41209]
126853	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41216]
126854	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41217]
126855	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41218]
126856	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 300 DAN, TIPO B [SINAPI 41214]
126857	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 13,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41215]
126858	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 1500 DAN, TIPO B-3,0 [SINAPI 41221]
126859	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 15,00 M, RESISTENCIA DE 2000 DAN, TIPO B-4,5 [SINAPI 41222]
126860	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 8,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41195]
126861	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 1000 DAN, TIPO B-1,5 [SINAPI 41198]
126862	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 150 DAN, TIPO D [SINAPI 41196]
126863	POSTE DE CONCRETO ARMADO DE SECAO DUPLO T, EXTENSAO DE 9,00 M, RESISTENCIA DE 600 DAN, TIPO B [SINAPI 41197]
126864	POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 10 METROS LIVRES [SINAPI 41457]
126865	POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 12 METROS LIVRES [SINAPI 41458]
126866	POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 15 METROS LIVRES [SINAPI 41459]
126867	POSTES METALICOS AUTOPORTANTES, CONICO OU TELESCOPICO, PARA SPDA, ALTURA 20 METROS LIVRES [SINAPI 41461]
126868	POZOLANA DE CLASSE C [SINAPI 44537]
126869	PRIMER DE POLIURETANO [SINAPI 44074]
126870	PRIMER EPOXI / EPOXIDICO [SINAPI 44072]
126871	RASTELEIRO HORISTA [SINAPI 44502]
126872	"REBOLO ABRASIVO RETO DE USO GERAL GRAO 36, DE 6 X 1 "" ( DIAMETRO X ALTURA) [SINAPI 44530]"
126873	SERVICO DE BOMBEAMENTO DE CONCRETO COM CONSUMO MINIMO DE 40 M3 [SINAPI 44535]
126874	SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA [SINAPI 44536]
126875	"TARIFA ""A"" ENTRE 0 E 20M3 FORNECIMENTO D'AGUA [SINAPI 44480]"
126876	TARUGO DELIMITADOR DE PROFUNDIDADE EM ESPUMA DE POLIETILENO DE BAIXA DENSIDADE 10 MM, CINZA [SINAPI 44073]
126877	TELA DE ANIAGEM ( JUTA) [SINAPI 44529]
126878	TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO [SINAPI 43624]
126879	TORNEIRA CROMADA DE MESA PARA LAVATORIO, MISTURADOR MONOCOMANDO, BICA BAIXA (REF 2875) [SINAPI 44045]
126880	TORNEIRA DE MESA CROMADA PARA LAVATORIO COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT [SINAPI 39702]
126881	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44543]
126882	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 110 MM X 10,0 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44526]
126883	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1200 MM X 37,2 MM PAREDE ( SDR 32,25 - PN 04 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44518]
126884	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1400 MM X 42,9 MM PAREDE, (SDR 32,25 - PN 04 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44544]
126885	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 160 MM X 14,6 MM PAREDE, (SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44545]
126886	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1600 MM X 49,0 MM PAREDE, ( SDR 32,25 - PN 04 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44546]
126887	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 900 MM X 34,7 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44525]
126888	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 200 MM X 18,2 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44547]
126889	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 315 MM X 28,7 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44519]
126890	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 400 MM X 36,4 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44520]
126891	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 50 MM X 4,6 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44521]
126892	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 500 MM X 45,5 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44522]
126893	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 630 MM X 57,3 MM PAREDE (SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44523]
126894	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 730 MM X 34,1 MM PAREDE, ( SDR 21 - PN 06 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44527]
126895	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 75 MM X 6,9 MM PAREDE, ( SRD 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44524]
126896	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 800 MM X 30,8 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44542]
126897	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW [SINAPI 44469]
126898	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. MAX. 8,00 M, POT. 100 KW/ 134 HP, CAP. 600 T/ H [SINAPI 44491]
126899	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H [SINAPI 44470]
126900	"DOBRADICA EM ACO/FERRO, 3"" X 2 1/2"", E= 1,2 A 1,8 MM, SEM ANEL, CROMADO OU ZINCADO, TAMPA BOLA, COM PARAFUSOS [SINAPI 2418]"
126901	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 3/4"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR [SINAPI 3378]"
126902	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, COM CONECTOR TIPO GRAMPO [SINAPI 3380]"
126903	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR [SINAPI 3379]"
126904	JANELA BASCULANTE, ACO, COM BATENTE/REQUADRO, 60 X 80 CM (SEM VIDROS) [SINAPI 615]
126905	JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, QUADRICULADA, PINTURA ANTICORROSIVA, SEM VIDRO, BANDEIRA COM BASCULA, 4 FLS, 120 X 150 CM (A X L) [SINAPI 606]
126906	LUMINARIA FECHADA P/ ILUMINACAO PUBLICA, TIPO ABL 50/F OU EQUIV, P/ LAMPADA A VAPOR DE MERCURIO 400W [SINAPI 13382]
126907	!EM PROCESSO DE DESATIVACAO!JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, COM DIVISAO HORIZ , PINT ANTICORROSIVA, SEM VIDRO, BANDEIRA COM BASCULA, 4 FLS, 120 X 150 CM (A X L) [SINAPI 11199]
126908	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, LEVE, DIAMETRO 1"", PAREDE DE 0,90 MM [SINAPI 21136]"
126909	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, LEVE, DIAMETRO 3/4"", PAREDE DE 0,90 MM [SINAPI 21128]"
126910	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, SEMI-PESADO, DIAMETRO 1 1/2"", PAREDE DE 1,20 MM [SINAPI 21130]"
126911	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, SEMI-PESADO, DIAMETRO 1 1/4"", PAREDE DE 1,20 MM [SINAPI 21135]"
127625	CAMINHAO TOCO, PESO BRUTO TOTAL 13200 KG, CARGA UTIL MAXIMA 9200 KG, DISTANCIA ENTRE EIXOS 3,31 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44057]
127626	BENTONITA, ARGILA CONSTITUIDA POR MONTMORILONITA [SINAPI 43366]
127634	CADEADO EM ACO INOX, LARGURA DE *50* MM, COM HASTE EM ACO TEMPERADO, SEM MOLA - CHAVES INCLUIDAS [SINAPI 41758]
127635	CHAPA DE MADEIRA COMPENSADA DE PINUS, VIROLA OU EQUIVALENTE, DE *2,2 X 1,6* M, E = 6 MM [SINAPI 1363]
127636	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 x 1,10 M, E = 6 MM [SINAPI 1344]
127637	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 X 1,10 m, E = 14 MM [SINAPI 1342]
127638	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 X 1,10 M, E = 20 MM [SINAPI 1349]
127639	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 10 MM [SINAPI 1350]
127640	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 12 MM [SINAPI 1357]
127641	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 20 MM [SINAPI 1359]
127642	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 6 MM [SINAPI 1351]
127643	CREMONA COM CASTANHA BIPARTIDA, COM VARA DE 1.50 M, EM LATAO CROMADO, PARA PORTAS E JANELAS - COMPLETA [SINAPI 3113]
127644	DIVISORIA COLMEIA CEGA COM MONTANTE E RODAPE DE ALUMINIO ANODIZADO SIMPLES (SEM COLOCACAO) [SINAPI 2404]
127645	ESCAVADEIRA DRAGA DE ARRASTE, CAP. 3/4 JC 140HP (INCL MANUTENCAO/OPERACAO) [SINAPI 2720]
127646	ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS DE 99 HP, PESO OPERACIONAL DE *16* T E CAPACIDADE DE 0,85 A 1,00 M3 (LOCACAO COM OPERADOR, COMBUSTIVEL E MANUTENCAO) [SINAPI 2719]
127647	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 6086]
127648	GRADIL *1320 X 2170* MM (A X L) EM BARRA DE ACO CHATA *25 MM X 2* MM, ENTRELACADA COM BARRA ACO REDONDA *5* MM, MALHA *65 X 132* MM, GALVANIZADO E PINTURA ELETROSTATICA, COR PRETO [SINAPI 38968]
127649	JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, VENEZIANA, PINT ANTICORROSIVA, PINT ACABAMENTO, COM VIDRO, 6 FLS, 120 X 150 CM (A X L) [SINAPI 11193]
127650	JANELA DE CORRER, ACO, COM BATENTE/REQUADRO DE 6 A 14 CM, SEM DIVISAO, PINT ANTICORROSIVA, PINT ACABAMENTO, COM VIDRO, SEM BANDEIRA, 2 FLS, 120 X 150 CM (A X L) [SINAPI 11197]
127651	LOCACAO DE GRUPO GERADOR ACIMA DE * 20 A 80* KVA, MOTOR DIESEL, REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 3345]
127652	LOCACAO DE GRUPO GERADOR DE *400* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 39834]
127653	LOCACAO DE GRUPO GERADOR DE *550* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 39835]
127654	LONA PLASTICA, PRETA, LARGURA 8 M, E= 150 MICRA [SINAPI 3779]
127655	MASSA CORRIDA PVA PARA PAREDES INTERNAS [SINAPI 4051]
127656	MASSA CORRIDA PVA PARA PAREDES INTERNAS [SINAPI 4047]
127657	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]
127658	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA) [SINAPI 11523]
127659	SARRAFO DE MADEIRA NAO APARELHADA *2,5 X 15* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 6204]
127660	"TABUA DE MADEIRA NAO APARELHADA *2,5 X 30 CM (1 X 12 "") PINUS, MISTA OU EQUIVALENTE DA REGIAO [SINAPI 6188]"
127661	TERMINAL DE PORCELANA (MUFLA) UNIPOLAR, USO EXTERNO, TENSAO 3,6/6 KV, PARA CABO DE 10/16 MM2, COM ISOLAMENTO EPR [SINAPI 4126]
127662	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS [SINAPI 7287]
127663	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]
127664	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]
127665	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]
127666	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO [SINAPI 40514]
127667	VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 4487]
127668	!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA [SINAPI 4053]
127669	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]
127670	AGUA SANITARIA [SINAPI 13003]
127671	ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362) [SINAPI 304]
127672	ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M [SINAPI 12548]
127673	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M [SINAPI 13113]
127674	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]
127675	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]
127676	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]
127677	ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M [SINAPI 12533]
127678	ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M [SINAPI 12546]
127679	AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE) [SINAPI 369]
127680	AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE) [SINAPI 11076]
127681	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]
127682	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]
127683	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]
127684	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 195]
127685	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 194]
127686	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270 [SINAPI 10610]
127687	BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270) [SINAPI 34585]
127688	BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL [SINAPI 40520]
127689	BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL [SINAPI 40516]
127690	BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA [SINAPI 5081]
127691	CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO [SINAPI 4496]
127692	CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM [SINAPI 3280]
127693	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM [SINAPI 3278]
127694	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM [SINAPI 3279]
